image,site,max_conf,cluster,confuser_label,confuser_family
sdis-07_brison-290_2024-01-10T10-04-45.jpg,brison,0.0755,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-02-09T17-21-20.jpg,courmettes,0.0755,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-161_2024-08-08T12-53-51.jpg,croix-augas,0.0754,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-16T11-38-10.jpg,courmettes,0.0754,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-02-09T17-32-12.jpg,courmettes,0.0753,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-16T14-37-47.jpg,brison,0.0753,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-349_2024-01-23T14-08-34.jpg,valbonne,0.075,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-138_2024-01-13T17-12-40.jpg,valbonne,0.0747,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-24T16-30-53.jpg,courmettes,0.0747,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-02-12T10-17-26.jpg,brison,0.0746,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-12T11-02-46.jpg,brison,0.0746,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-01-24T10-58-35.jpg,brison,0.0745,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-00-30.jpg,croix-augas,0.0743,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-223_2024-01-22T15-09-07.jpg,valbonne,0.0741,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-80_2024-01-11T12-11-04.jpg,courmettes,0.0739,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T19-32-00.jpg,croix-augas,0.0737,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T19-35-45.jpg,croix-augas,0.0736,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-26T15-30-41.jpg,courmettes,0.0735,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-04-09T14-38-30.jpg,courmettes,0.0734,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-12T12-28-40.jpg,courmettes,0.0734,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-02-03T15-02-55.jpg,brison,0.0733,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-01-15T16-06-47.jpg,brison,0.0732,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-02-27T14-21-01.jpg,courmettes,0.0732,5,broken overcast over ridgelines,cloud
sdis-77_croix-augas-59_2024-07-03T16-19-05.jpg,croix-augas,0.0732,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-24T09-19-25.jpg,valbonne,0.0731,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-110_2024-07-14T19-58-23.jpg,croix-augas,0.0731,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-02-17T15-42-07.jpg,brison,0.073,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-01-28T15-52-50.jpg,courmettes,0.0729,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-138_2024-02-03T09-07-29.jpg,valbonne,0.0729,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-09-05T11-08-23.jpg,brison,0.0728,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-02-16T15-13-50.jpg,courmettes,0.0728,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-01-10T10-59-40.jpg,courmettes,0.0725,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-02-12T09-57-11.jpg,brison,0.0724,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-04-22T07-47-04.jpg,courmettes,0.0724,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-02-22T17-41-32.jpg,valbonne,0.0722,2,fog / marine-layer whiteout,fog
force-06_courmettes-160_2024-01-24T10-42-39.jpg,courmettes,0.0721,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-02-01T12-58-33.jpg,valbonne,0.0721,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-02-27T18-18-18.jpg,courmettes,0.072,2,fog / marine-layer whiteout,fog
force-06_courmettes-160_2024-02-27T18-18-15.jpg,courmettes,0.072,2,fog / marine-layer whiteout,fog
sdis-77_croix-augas-8_2024-07-09T19-12-30.jpg,croix-augas,0.0715,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-16T09-49-49.jpg,courmettes,0.0714,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-16T10-20-46.jpg,courmettes,0.0714,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-26T14-14-28.jpg,brison,0.0712,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-17T17-44-51.jpg,courmettes,0.0711,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-03-19T09-25-56.jpg,brison,0.0711,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-06-13T10-39-24.jpg,valbonne,0.071,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-29T13-58-59.jpg,courmettes,0.0707,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-01-28T15-52-51.jpg,courmettes,0.0707,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-12T12-24-10.jpg,courmettes,0.0704,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-01-27T14-35-43.jpg,brison,0.0704,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-26T14-08-05.jpg,courmettes,0.0702,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-03-06T09-42-29.jpg,brison,0.0702,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-01-16T09-10-35.jpg,courmettes,0.0702,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-02-01T11-27-00.jpg,valbonne,0.0701,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-03-06T15-38-44.jpg,brison,0.0701,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-18T11-30-05.jpg,courmettes,0.0696,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-59_2024-07-03T16-19-37.jpg,croix-augas,0.0696,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-23T14-06-04.jpg,valbonne,0.0695,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-02-13T15-56-24.jpg,brison,0.0695,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-02-09T17-02-17.jpg,courmettes,0.0694,5,broken overcast over ridgelines,cloud
sdis-77_croix-augas-8_2024-07-09T19-13-15.jpg,croix-augas,0.0694,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-110_2024-08-12T14-20-14.jpg,croix-augas,0.0693,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-02-27T17-07-09.jpg,courmettes,0.0693,2,fog / marine-layer whiteout,fog
force-06_courmettes-212_2024-01-25T14-20-15.jpg,courmettes,0.0693,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-8_2024-07-09T19-19-15.jpg,croix-augas,0.069,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-24T10-43-36.jpg,courmettes,0.0689,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-33-30.jpg,croix-augas,0.0689,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-29T14-08-34.jpg,brison,0.0687,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-03-06T10-42-27.jpg,brison,0.0686,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-67_2024-02-05T16-00-24.jpg,valbonne,0.0686,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-04-27T19-39-32.jpg,courmettes,0.0686,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-02-01T13-54-24.jpg,courmettes,0.0684,2,fog / marine-layer whiteout,fog
sdis-07_brison-200_2024-02-29T18-27-35.jpg,brison,0.0684,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-161_2024-08-05T07-43-09.jpg,croix-augas,0.0682,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-20_2024-03-08T10-51-57.jpg,brison,0.0681,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-35-00.jpg,croix-augas,0.068,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-20T17-25-46.jpg,brison,0.0678,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-02-18T16-22-44.jpg,courmettes,0.0676,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-290_2024-01-31T15-07-04.jpg,brison,0.0675,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-23T11-14-01.jpg,valbonne,0.0675,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-275_2024-02-24T16-55-54.jpg,courmettes,0.0674,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-02-19T16-53-27.jpg,valbonne,0.0674,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-12T10-55-00.jpg,brison,0.0671,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-01-28T18-11-13.jpg,courmettes,0.0671,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-349_2024-01-23T13-57-33.jpg,valbonne,0.067,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-20_2024-01-12T11-03-46.jpg,brison,0.0669,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-02-16T15-08-50.jpg,courmettes,0.0669,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-02T16-17-53.jpg,brison,0.0668,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-30T15-05-33.jpg,courmettes,0.0668,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-02-09T17-04-41.jpg,courmettes,0.0666,5,broken overcast over ridgelines,cloud
sdis-07_brison-290_2024-01-05T09-02-11.jpg,brison,0.0665,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-14T15-59-29.jpg,courmettes,0.0661,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-02-17T17-19-21.jpg,courmettes,0.066,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-161_2024-08-05T07-44-20.jpg,croix-augas,0.066,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-12T17-04-34.jpg,brison,0.066,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-02-24T12-05-15.jpg,courmettes,0.0657,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-01T11-43-47.jpg,brison,0.0657,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-23T11-13-59.jpg,valbonne,0.0656,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-67_2024-02-16T10-18-04.jpg,valbonne,0.0656,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-31T14-45-24.jpg,brison,0.0656,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-01T10-54-53.jpg,brison,0.0655,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-01-24T10-58-05.jpg,brison,0.0655,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-06T11-47-31.jpg,valbonne,0.0655,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-03-08T10-58-57.jpg,brison,0.0653,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-67_2024-02-16T10-14-05.jpg,valbonne,0.0651,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-349_2024-01-23T14-00-34.jpg,valbonne,0.065,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-349_2024-01-23T13-57-03.jpg,valbonne,0.065,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-02-18T11-27-32.jpg,courmettes,0.0647,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-01-24T11-05-43.jpg,courmettes,0.0645,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-01-04T15-38-23.jpg,brison,0.0645,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-09-05T10-33-13.jpg,brison,0.0643,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-03-01T08-58-58.jpg,brison,0.0643,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T09-58-29.jpg,brison,0.0642,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-11T16-51-15.jpg,courmettes,0.0642,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-01-10T10-28-39.jpg,courmettes,0.0641,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-03-28T09-13-56.jpg,brison,0.064,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-12T22-13-27.jpg,croix-augas,0.064,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-23T14-00-04.jpg,valbonne,0.0638,3,clear sky / thin high cloud over forest,clear/haze
sdis-77_croix-augas-110_2024-07-14T20-26-05.jpg,croix-augas,0.0636,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-01-31T09-37-17.jpg,courmettes,0.0635,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-161_2024-08-08T16-32-39.jpg,croix-augas,0.0635,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-29T15-20-50.jpg,brison,0.0634,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-138_2024-01-13T17-24-18.jpg,valbonne,0.0634,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-11T16-41-15.jpg,courmettes,0.0633,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-04-27T19-25-30.jpg,courmettes,0.0633,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-290_2024-09-05T10-42-17.jpg,brison,0.0633,2,fog / marine-layer whiteout,fog
sdis-07_brison-200_2024-02-02T14-38-13.jpg,brison,0.0631,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-110_2024-08-12T14-39-40.jpg,croix-augas,0.0631,3,clear sky / thin high cloud over forest,clear/haze
sdis-77_croix-augas-8_2024-07-09T19-11-45.jpg,croix-augas,0.0631,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-161_2024-08-08T11-14-56.jpg,croix-augas,0.063,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-06-22T18-19-11.jpg,courmettes,0.0627,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-02-16T15-10-19.jpg,courmettes,0.0626,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-01-27T14-22-13.jpg,brison,0.0626,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-27T16-13-04.jpg,courmettes,0.0625,2,fog / marine-layer whiteout,fog
sdis-07_brison-290_2024-09-05T10-33-10.jpg,brison,0.0625,5,broken overcast over ridgelines,cloud
force-06_valbonne-349_2024-01-23T14-01-34.jpg,valbonne,0.0625,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-01-29T13-22-27.jpg,courmettes,0.0624,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-03-19T09-19-56.jpg,brison,0.0624,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-03T09-40-16.jpg,courmettes,0.0623,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-226_2024-09-15T15-17-54.jpg,brison,0.0622,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-8_2024-07-09T19-23-44.jpg,croix-augas,0.0619,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-12T22-08-27.jpg,croix-augas,0.0619,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-01-27T14-22-59.jpg,brison,0.0618,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-11T17-12-49.jpg,courmettes,0.0615,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-12T12-16-57.jpg,courmettes,0.0615,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T08-34-46.jpg,courmettes,0.0614,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-27T18-18-20.jpg,courmettes,0.0614,2,fog / marine-layer whiteout,fog
force-06_valbonne-138_2024-01-13T17-23-49.jpg,valbonne,0.0614,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-67_2024-02-21T10-24-36.jpg,valbonne,0.0614,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-14T16-30-41.jpg,brison,0.0614,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-349_2024-02-17T17-48-25.jpg,valbonne,0.0613,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-02-12T10-21-08.jpg,brison,0.0612,3,clear sky / thin high cloud over forest,clear/haze
sdis-77_croix-augas-8_2024-07-12T21-17-52.jpg,croix-augas,0.0612,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-25T17-15-55.jpg,brison,0.0612,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-80_2024-01-11T12-11-34.jpg,courmettes,0.0608,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-20T15-56-54.jpg,brison,0.0608,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-8_2024-07-09T19-10-15.jpg,croix-augas,0.0607,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-20T17-37-54.jpg,brison,0.0606,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-02-16T15-09-20.jpg,courmettes,0.0606,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-67_2024-02-05T16-22-55.jpg,valbonne,0.0605,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-110_2024-07-14T19-58-43.jpg,croix-augas,0.0604,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-03-17T12-42-19.jpg,brison,0.0604,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-04-20T19-48-48.jpg,courmettes,0.0603,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-02-01T13-08-33.jpg,valbonne,0.0602,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-01-24T10-45-06.jpg,courmettes,0.0602,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-349_2024-01-23T14-04-04.jpg,valbonne,0.06,3,clear sky / thin high cloud over forest,clear/haze
sdis-77_croix-augas-161_2024-08-08T11-40-57.jpg,croix-augas,0.0599,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-24T11-06-07.jpg,courmettes,0.0598,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-161_2024-08-08T11-27-27.jpg,croix-augas,0.0598,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-290_2024-01-05T10-14-04.jpg,brison,0.0595,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-04-08T19-34-39.jpg,courmettes,0.0594,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-26T14-07-05.jpg,courmettes,0.0594,5,broken overcast over ridgelines,cloud
sdis-77_croix-augas-8_2024-07-09T19-40-15.jpg,croix-augas,0.0593,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-01-29T16-36-12.jpg,courmettes,0.059,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-02-24T10-01-08.jpg,courmettes,0.059,5,broken overcast over ridgelines,cloud
force-06_valbonne-349_2024-04-04T17-28-18.jpg,valbonne,0.0589,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-02-17T15-36-37.jpg,brison,0.0589,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-03-06T16-29-45.jpg,brison,0.0589,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-09-05T11-07-11.jpg,brison,0.0588,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-02-04T15-22-21.jpg,courmettes,0.0585,3,clear sky / thin high cloud over forest,clear/haze
sdis-77_croix-augas-8_2024-07-09T19-07-15.jpg,croix-augas,0.0585,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-01-29T11-48-14.jpg,valbonne,0.0584,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-110_2024-08-12T14-44-13.jpg,croix-augas,0.0583,3,clear sky / thin high cloud over forest,clear/haze
sdis-77_croix-augas-161_2024-08-08T12-46-54.jpg,croix-augas,0.0582,4,overcast stratus & valley haze (backlit),cloud
